EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10338617,HARNETT CO.,Buies Creek,08/17/1994,2010,Tornado,0,F1,0,0,500000,0,NC,EST, , ,C,85, ,0,0, , ,1,50,0, ,0, , ,08/17/1994,2010, , , , ,"Harnett county officials reported a tornado touched down near Buies Creek. The Emergency Management Team at the sight reported numerous trees down along with several mobile homes damaged to the point that people were trapped inside. ","",11
10338707,BRUNSWICK CO.,Longwood,09/18/1994,1645,Tornado,0,F1,0,0,500000,0,NC,EST, , ,C,19, ,0,0, , ,.2,40,1,S,0, , ,09/18/1994,1645, , , , ,"Tornado took roof off a mobile home in the Longwood area.  Tornado then moved east across the road and damaged some playground equipment by a school, shifted a mobile home off its footings, jumped over a house and then destroyed another mobile home. ","",12
10338183,DARE CO., ,09/22/1994,330,Tornado,0,F0,0,1,50000,0,NC,EST, , ,C,55, ,0,0, , ,.2,25,0, ,0, , ,09/22/1994,330, , , , ,"A small tornado destroyed a mobile home and flipped over a travel camper near Waves and Rodanthe.  ","",13
10338624,BLADEN CO., ,01/07/1995,15,Tornado,0, ,1,3,100000,0,NC,EST, , ,C,17, ,0,0, , ,2,150,0, ,0, , ,01/07/1995,15, , , , ,"Touched down Elizabethtown 5NE, tracked NE on ground three minutes. ","",14
10337868,SAMPSON CO.,NR Clinton,01/07/1995,45,Tornado,0,F1,0,13,475000,0,NC,EST, , ,C,163, ,0,0, , ,1,75,0, ,0, , ,01/07/1995,45, , , , ,"Ten structures were destroyed, 30 damaged, and one turkey house destroyed.   ","",15
10337739,WAYNE CO.,Seven Springs,01/07/1995,45,Tornado,0,F1,0,22,1500000,0,NC,EST, , ,C,191, ,0,0, , ,.5,50,0, ,0, , ,01/07/1995,45, , , , ,"A tornado damaged many homes, farm and outbuildings in Seven Springs. Widespread damage to trees and outbuildings due to downburst winds occurred over the rest of the county.  Overall, 62 structures were affected. ","",16
10338432,NCZ090 CO., ,01/07/1995,1230,Tornado,0,F1,0,1,25000,0,NC,EST, , ,C,0, ,0,0, , ,1,75,0, ,0, , ,01/07/1995,1230, , , , ,"A tornado touched down near Faison on Route 403 destroying two trailers and ripping the roof off of a house. ","",17
10338434,NCZ091 CO., ,01/07/1995,1240,Tornado,0,F1,0,8,50000,0,NC,EST, , ,C,0, ,0,0, , ,1,100,0, ,0, , ,01/07/1995,1240, , , , ,"A tornado touched down just east of LaGrange on Highway 70 destroying eight trailers and causing eight injuries.  One trailer was picked up and thrown through another.  Tie-downs were ripped out of the ground, frames twisted and cars overturned. ","",18
10337470,UNION CO.,Stallings,04/12/1995,1523,Tornado,0,F0,0,1,50000,0,NC,EST, , ,C,179, ,0,0, , ,.5,25,2,S,0, , ,04/12/1995,1523,35.05,-80.70, , ,"Two miles south of Stallings, on Chestnut Road, a small tornado produced significant damage to a barn and a large outbuilding.  The roof on a small local business also received damage.  Numerous trees were blown down. One injury occurred when the wind slammed a door on a resident's hand. ","",19
10338619,BERTIE CO.,Askewville,05/11/1995,1757,Tornado,0,F1,0,0,125000,0,NC,EST, , ,C,15, ,0,0, , ,.1,10,0, ,0, , ,05/11/1995,1810,36.12,-76.95, , ,"Brief tornado touchdown caused damage (some major) to several sheds/outbuilding.  Numerous trees down, a couple of which were on automobiles. Tornado path was east-west and about three-eighths mile long from approximately one-quarter mile northeast to one-half mile east-northeast of Askewville.  Path was approximately 100 yards wide. Bertie County  Edenhouse,11,1815EST,,,0,0,0,0,Thunderstorm Winds 
,,,,,,,,Hail (1.00) 
Quarter-size hail and trees down in and just east of Edenhouse. ","",20
10338813,RANDOLPH CO.,Asheboro,05/11/1995,1926,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,151, ,0,0, , ,1,35,5,SE,0, , ,05/11/1995,1926,35.63,-79.77, , ,"A small tornado was sighted by an emergency rescue team and the public. Trees and power lines were blown down. ","",21
10338763,HOKE CO., ,05/19/1995,838,Tornado,0,F1,0,1,200000,0,NC,EST, , ,C,93, ,0,0, , ,6,50,0, ,0, , ,05/19/1995,838,34.95,-79.27,34.95,-79.22,"Tornado damage across the county from State Roads # 401 and # 1207 eastward to near State Road 211.  Numerous trees down, some across houses.  Damage to several mobile homes. Twelve roads impassable.  ","",22
10337600,PERSON CO.,Southwest,06/08/1995,1952,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,145, ,0,0, , ,1,35,0, ,0, , ,06/08/1995,1952,36.42,-78.97, , ,"Highway Patrol spotted a tornado in the southwestern portion of the county.  Trees down. ","",23
10338298,HALIFAX CO.,Near Weldon,06/12/1995,1813,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,83, ,0,0, , ,3,40,0, ,0, , ,06/12/1995,1813,36.42,-77.72,36.42,-77.67,"Halifax County Sheriff and weather radar spotted a tornado near Highway 903.  Trees and power lines were downed. ","",24
10338718,BRUNSWICK CO.,Bald Head Island,07/01/1995,1555,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,19, ,0,0, , ,.1,10,0, ,0, , ,07/01/1995,1555,33.92,-78.02, , ,"Southport Police sited waterspout as it dissipated quickly once it moved over the island. ","",25
10338286,GREENE CO.,Snow Hill,10/05/1995,1140,Tornado,0,F0,0,0,50000,0,NC,EST, , ,C,79, ,0,0, , ,.2,25,0, ,0, , ,10/05/1995,1140,35.45,-77.68, , ,"A tornado touched down on Highway 258 just south of Highway 58 in Snow Hill.  A steel storage building was knocked over along with power lines. ","",26
10337657,PERSON CO.,Mayo Lake,10/27/1995,1720,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,145, ,0,0, , ,4,75,0, ,0, , ,10/27/1995,1720,36.50,-78.93,36.55,-78.90,"A tornado touched down on SR 1514. A home was destroyed and two others were significantly damaged on U.S. 501 North. Many trees and power lines were downed. Three mobile homes destroyed. ","",27
10338279,GRANVILLE CO.,Corinth,10/27/1995,1810,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,77, ,0,0, , ,2,75,0, ,0, , ,10/27/1995,1810,36.22,-78.53, , ,"A tornado touched in the community of Corinth. Numerous large trees were downed and a new home lost its roof. Numerous barns and farm outbuildings were destroyed. At the intersection of Highway 96 and SR 1643, a home was  damaged when a large tree was blown onto the home and the roof was lifted off. Numerous 100-year-old trees were twisted and snapped. A truck and cement outbuilding were also destroyed. ","",28
10337485,VANCE CO.,Henderson,10/27/1995,1835,Tornado,0,F2,0,0,10000000,0,NC,EST, , ,C,181, ,0,0, , ,3,50,4,W,0, , ,10/27/1995,1835,36.33,-78.48,36.33,-78.42,"A tornado first touched down 4 W of Henderson near Interstate 85. The storm moved north and crossed Interstate 85. Sporadic damage occurred to mostly pine trees around the Ruin Creek Road area until the storm hit the Camperland business sales lot. Here, 25 RV's and five Uhauls were destroyed. The roof of the business was blown off. A few blocks away a medical clinic was destroyed. For several blocks down the road, there was damage to roofs of a department store, grocery, hospital, and shopping center. ","",29
10337613,WARREN CO.,Wise,10/27/1995,1850,Tornado,0,F0,0,0,10000,0,NC,EST, , ,C,185, ,0,0, , ,1,50,0, ,0, , ,10/27/1995,1850,36.48,-78.18, , ,"A steeple was blown off a church in the Wise community. Numerous trees were damaged and twisted within a few blocks of the church. ","",30
10337456,ONSLOW CO.,Sneads Ferry,10/28/1995,115,Tornado,0,F0,0,0,5000,0,NC,EST, , ,C,133, ,0,0, , ,.3,25,2,W,0, , ,10/28/1995,115, , , , ,"  ","",31
10337457,ONSLOW CO.,Camp Lejeune,10/28/1995,130,Tornado,0,F0,0,0,50000,0,NC,EST, , ,C,133, ,0,0, , ,.5,40,0, ,0, , ,10/28/1995,130, , , , ,"  ","",32
10337458,ONSLOW CO.,Hubert,10/28/1995,135,Tornado,0,F0,0,0,500,0,NC,EST, , ,C,133, ,0,0, , ,.2,25,0, ,0, , ,10/28/1995,135, , , , ,"  ","",33
10337726,ROBESON CO.,Lowe,11/07/1995,1700,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,155, ,0,0, , ,.1,10,0, ,0, , ,11/07/1995,1700, , , , ,"  ","",34
10338145,COLUMBUS CO.,Brunswick,11/07/1995,1730,Tornado,0, ,0,12,600000,0,NC,EST, , ,C,47, ,0,0, , ,.7,40,0, ,0, , ,11/07/1995,1730, , , , ,"Twenty structures suffered damage. The tornado lifted roofs off of five residences, and destroyed four mobile homes near National Spinning Mill. Trees and power lines were knocked down. ","",35
10338228,EDGECOMBE CO.,Pinetops,11/11/1995,1950,Tornado,0,F1,0,3,50000,0,NC,EST, , ,C,65, ,0,0, , ,1,100,0, ,0, , ,11/11/1995,1950, , , , ,"Three people were injured when a tornado destroyed two mobile homes on Highway 43 near Pinetops. ","",36
10337448,NORTHAMPTON CO.,Woodland,11/11/1995,2015,Tornado,0,F1,0,0,450000,0,NC,EST, , ,C,131, ,0,0, , ,.3,100,0, ,0, , ,11/11/1995,2015, , , , ,"Tornado cut a one-quarter mile by 100-yard path through the town of Woodland.  Roofs off several buildings, including rescue squad, restaurant, fire department and supermarket.  Damage to local casket company, and to several homes in the town.  Numerous trees down or snapped off.  Debris scattered up to 300 feet from original location.  Power and phone lines downed by trees and limbs. ","",37
10338257,GATES CO.,Extrm SRN,11/11/1995,2100,Tornado,0,F0,0,0,50000,0,NC,EST, , ,C,73, ,0,0, , ,2.2,100,0, ,0, , ,11/11/1995,2105, , , , ,"Small tornado skipped across an area about two and one-quarter miles long and 100-yards wide which straddled the Chowan/Gates County line.  Path extended from about one-quarter mile WSW of Gliden east-northeastward to about one-half mile east of Joppa.  Several barns damaged. Scattered trees were downed or snapped off above the ground.  One shed was destroyed.  Damaged occurred in a rural area dominated by farms. ","",38
10337534,PASQUOTANK CO.,Newland Area,11/11/1995,2125,Tornado,0,F0,0,0,50000,0,NC,EST, , ,C,139, ,0,0, , ,1,100,0, ,0, , ,11/11/1995,2125, , , , ,"Small tornado downed several trees, snapped off others and produced structural damage to several homes in the Newland area of northern Pasquotank County.  One mobile home was also destroyed.  A barn and two grain silos were also destroyed. ","",39
5580202,DARE CO.,BUXTON,01/19/1996,1316,Tornado, ,F0,0,0,30000,0,NC,EST, ,2054442,C,55,MHX,0,0, , ,.3,50, , , , ,BUXTON,01/19/1996,1316,35.27,-75.55,35.27,-75.55,"","Tornado destroyed a concrete block storage building on the grounds of the Coast Guard station.",40
5543162,UNION CO.,MONROE,04/13/1996,1903,Tornado, ,F1,0,0,200000,0,NC,EST, ,2031698,C,179,GSP,0,0, , ,1,50,20,S,20,S,MONROE,04/13/1996,1910,34.7,-80.57,34.7,-80.57,"","A tornado touched down briefly and caused significant damage to a house, destroyed several outbuildings, damaged a mobile home, and blew down a few trees.  The damage was surveyed the next day and convergent rotary wind damage was quite evident. The funnel was observed as it approached the residence.",41
5547256,PENDER CO.,MALPASS CORNER,04/15/1996,1020,Tornado, ,F0,0,0,0,0,NC,EST, ,2031457,C,141,ILM,0,0, , ,.2,20,2,N,2,N,MALPASS CORNER,04/15/1996,1020,34.53,-78.05,34.53,-78.05,"","Reported by Malpass Corner School officials and a motorist. Trees down, 1.5 inch hail.",42
5547257,PENDER CO.,WARDS CORNER,04/15/1996,1050,Tornado, ,F0,0,0,0,0,NC,EST, ,2031458,C,141,ILM,0,0, , ,.1,10, , , , ,WARDS CORNER,04/15/1996,1050,34.53,-78.08,34.53,-78.08,"","Reported by NC Highway Patrol. Brief touchdown downed tree, with 0.75 inch hail.",43
5580221,DUPLIN CO.,MAGNOLIA,04/15/1996,1425,Tornado, ,F1,0,0,30000,0,NC,EST, ,2054445,C,61,MHX,0,0, , ,.3,50,3,S,3,S,MAGNOLIA,04/15/1996,1426,34.83,-78.05,34.83,-78.05,"","A tornado touched down 3 miles south of Magnolia on Highway 117 destroying 2 vacant hog houses.  Debris was lifted 200 feet in the air.  Eyewitnesses reported a multiple vortices tornado.",44
5580222,DUPLIN CO.,KENANSVILLE,04/15/1996,1430,Tornado, ,F2,0,0,450000,0,NC,EST, ,2054446,C,61,MHX,0,0, , ,1.5,75,4,S,4,S,KENANSVILLE,04/15/1996,1432,34.9,-77.95,34.9,-77.95,"","Eyewitnesses saw a tornado as it destroyed 3 hog houses on NC11 south of Kenansville.  Travelled NE downing trees which blocked the highway and struck another hog farm about a mile away destroying 4 hog buildings.",45
5580223,DUPLIN CO.,KENANSVILLE,04/15/1996,1433,Tornado, ,F2,0,3,70000,0,NC,EST, ,2054447,C,61,MHX,0,0, , ,1,75,3,S,3,S,KENANSVILLE,04/15/1996,1434,34.92,-77.95,34.92,-77.95,"","Tornado on Williamson Road ripped the roof off one trailer and totally destroyed another trailer.  Three people were slightly injured.",46
5580224,DUPLIN CO.,KENANSVILLE,04/15/1996,1435,Tornado, ,F2,0,0,200000,0,NC,EST, ,2054448,C,61,MHX,0,0, , ,.8,75,2,S,2,S,KENANSVILLE,04/15/1996,1436,34.92,-77.95,34.92,-77.95,"","Three turkey barns totally destroyed and the roof of a vacant house was partially blown off on NC50.  Thousands of baby turkeys were killed.",47
5580225,DUPLIN CO.,KENANSVILLE,04/15/1996,1440,Tornado, ,F1,0,0,75000,0,NC,EST, ,1028960,C,61,MHX,0,0, , ,.5,50,1,E,1,E,KENANSVILLE,04/15/1996,1441,34.95,-77.93,34.95,-77.93,"","Brief touchdown on Paul Ed Dail Road destroyed the roofs on 2 homes and damaged a third.",48
5580226,DUPLIN CO.,KENANSVILLE,04/15/1996,1448,Tornado, ,F2,0,0,0,0,NC,EST, ,2054449,C,61,MHX,0,0, , ,1,75,5,N,6,N,KENANSVILLE,04/15/1996,1450,35.02,-77.95,35.03,-77.95,"","Tornado destroyed 2 hog houses and damaged a third along Highway 903.",49
5580227,LENOIR CO.,DEEP RUN,04/15/1996,1520,Tornado, ,F0,0,0,0,0,NC,EST, ,2054450,C,107,MHX,0,0, , ,.3,25,1,W,1,W,DEEP RUN,04/15/1996,1520,35.15,-77.73,35.15,-77.73,"","Spotter reports a touchdown near Deep Run and NC11 in open field.",50
5580228,LENOIR CO.,KINSTON,04/15/1996,1532,Tornado, ,F0,0,0,0,0,NC,EST, ,2054451,C,107,MHX,0,0, , ,.3,50,1,W,1,W,KINSTON,04/15/1996,1533,35.27,-77.6,35.27,-77.6,"","Eyewitnesses reported a tornado near Highway 70 and 258.",51
5580229,LENOIR CO.,KINSTON,04/15/1996,1535,Tornado, ,F1,0,0,200000,0,NC,EST, ,2054452,C,107,MHX,0,0, , ,.5,50,1,W,1,NW,KINSTON,04/15/1996,1536,35.27,-77.60,35.28,-77.60,"","Tornado touched down in Forest Hills Estates off Highway 258.  Several mobile homes were damaged.",52
5580230,LENOIR CO.,KINSTON,04/15/1996,1540,Tornado, ,F0,0,0,0,0,NC,EST, ,2054453,C,107,MHX,0,0, , ,0,0,1,N,1,N,KINSTON,04/15/1996,1540, , , , ,"","Funnel spotted near hospital just north of Kinston.",53
5580231,LENOIR CO.,KINSTON,04/15/1996,1545,Tornado, ,F0,0,0,0,0,NC,EST, ,2054454,C,107,MHX,0,0, , ,.5,50,3,N,3,N,KINSTON,04/15/1996,1545,35.32,-77.58,35.32,-77.58,"","Tornado near Mewborn's Crossroads, NC58.  In open field.",54
5580232,GREENE CO.,ORMANDSVILLE,04/15/1996,1600,Tornado, ,F2,0,0,150000,0,NC,EST, ,1028967,C,79,MHX,0,0, , ,1.3,75,1,E,1,E,ORMANDSVILLE,04/15/1996,1603,35.47,-77.53,35.47,-77.53,"","Tornado ripped the roof off a church on NC903.  Sanctuary was left intact.  The tornado crossed a field and totally destroyed a modular home on Gray Road one-half mile NE of the church.  Family had left the house and sought refuge at a relatives home.",55
5580233,PITT CO.,GREENVILLE,04/15/1996,1610,Tornado, ,F1,0,0,25000,0,NC,EST, ,2054455,C,147,MHX,0,0, , ,.3,50,9,S,9,S,GREENVILLE,04/15/1996,1610,35.48,-77.38,35.48,-77.38,"","Garage destroyed on Pocosin Road.  Further north on US264 a billboard constructed with 6x6 pressure treated wood was snapped off at the base.",56
5580234,PITT CO.,GREENVILLE,04/15/1996,1610,Tornado, ,F0,0,0,25000,0,NC,EST, ,2054455,C,147,MHX,0,0, , ,.4,50,7,S,7,S,GREENVILLE,04/15/1996,1611,35.52,-77.38,35.52,-77.38,"","Garage destroyed on Pocosin Road.  Further north on US264 a billboard constructed with 6x6 pressure treated wood was snapped off at the base.",57
5556979,WAKE CO.,WENDELL,04/15/1996,1708,Tornado, ,F0,0,0,10000,0,NC,EST, ,2042501,C,183,RAH,0,0, , ,2,200, , , , ,WAKEFIELD,04/15/1996,1723,35.78,-78.38,35.83,-78.33,"","An F0 tornado initially touched down off Hwy 64 in Wendell. The tornado width was initially only 50 feet where several trees were taken down.  The tornado increased in width to 200 yards as it paralleled Hwy 64 and moved into the west side of the town of Zebulon. The storm damaged the Courtesy Car Dealership and tossed a showroom car across the highway. Numerous trees were twisted and felled. The tornado then crossed the highway and narrowed significantly as it reached Hwy 96 and Greenspeace Road about 0.3 miles west of the Wakefield community where it lifted.",58
5556980,WAKE CO.,WENDELL,04/15/1996,1725,Tornado, ,F1,0,26,3000000,0,NC,EST, ,2042502,C,183,RAH,0,0, , ,3,50, , , , ,ZEBULON,04/15/1996,1745,35.78,-78.38,35.82,-78.33,"","The second is a series of three tornadoes began about 100 yards to the SE of where the first tornado began (off Hwy 64 in Wendell). The storm was initially less than 25 yards wide asit moved NNE and twisted trees and blew shingles off several houses. About one half mile from the initial touchdown, the storm widened to 50 yards as it approached the town of Zebulon. Trees were downed and the roof was blown off a brick home near the railroad tracks. Another home and a manufactured home were damaged as the storm crossed a street and moved up a hill.  The storm then preceded over and down the hill into a mobile home park. Damage was extensive to all the trailers in the park that were directly in the path. The storm continued moving NNE into downtown Zebulon where it downed numerous large trees. Houses in the direct path of the storm were all brick and sustained only roof damage.  The Zebulon Middle School sustained major roof damage to the main building.  The tornado was last noted at Karial and Old Bunn Roads where minor damage occurred to a frame house and severel trees were twisted.",59
5556981,FRANKLIN CO.,PILOT,04/15/1996,1745,Tornado, ,F2,0,5,1000000,0,NC,EST, ,2042503,C,69,RAH,0,0, , ,2,400, , , , ,PILOT,04/15/1996,1805,35.88,-78.27,35.88,-78.27,"","The storm moved into Franklin county and destroyed a cement block building 1 mile SW of the community of Pilot. The storm then crossed over Hwy 64 where numerous trees were twisted and downed. Several outbuildings were also destroyed. The storm then entered Pilot where the damage path reached 250 yards across.

A frame house was rotated, lifted off its foundation, and moved 30 feet. Cars were thrown into a local farm pond along with other debris.  As the tornado left Pilot and approached HWY 39, the tornado reached it greatest width of nearly 400 yards. Damage was evident at every home in its path. The storm then weakened before it moved into Nash county.",60
5556982,NASH CO.,SPRING HOPE,04/15/1996,1745,Tornado, ,F1,0,0,50000,0,NC,EST, ,2042504,C,127,RAH,0,0, , ,4,50, , , , ,SPRING HOPE,04/15/1996,1805,35.95,-78.12,35.95,-78.12,"","The third tornado moved into Nash county from Franklin. Damage was sporadic as the storm moved up the western edge of the county. The storm finally lifted about 5 miles north of Spring Hope. Trees were blown down, roofs blown off trailers, and numerous farm buildings destroyed.",61
5543333,MCDOWELL CO.,MARION,04/20/1996,1250,Tornado, ,F0,0,0,20000,0,NC,EST, ,2031713,C,111,GSP,0,0, , ,.1,30,8,S,8,S,MARION,04/20/1996,1310,35.57,-82.02,35.57,-82.02,"","A small tornado briefly touched down south of Marion. the roof was blown off a carport, part of the roof of a house was removed, and several trees and antennae were blown down.  A concrete well lid was blown off and carried several hunderd yards. The damage was surveyed by emergency managment personnel and determined to be tornadic.",62
5543787,WATAUGA CO.,BOONE,04/20/1996,1300,Tornado, ,F1,0,2,50000,0,NC,EST, ,2031791,C,189,RNK,0,0, , ,.1,20,3,SE,3,SE,BOONE,04/20/1996,1300,36.18,-81.65,36.18,-81.65,"","A tornado briefly touched down at 1300 EST approximately 3 miles southeast of Boone at an amusement park. The tornado damaged 16 vehicles and injured two people. The tornado ripped the car door off of one vehicle and then blew a significant amounts of small stones into the vehicle. In addition, a man broke a rib after being lifted into the air by the tornado and then dropped. Several vehicles were turned around by the tornado.",63
5580835,JONES CO.,COMFORT,04/26/1996,1330,Tornado, ,F0,0,0,0,0,NC,EST, ,2054456,C,103,MHX,0,0, , ,.5,50,1,NE,1,NE,COMFORT,04/26/1996,1330,35.02,-77.48,35.02,-77.48,"","Public reported a tornado/landspout on the ground on Highway 41 NE of Comfort.",64
5547266,COLUMBUS CO.,OLD DOCK,04/26/1996,1345,Tornado, ,F0,0,0,0,0,NC,EST, ,2031466,C,47,ILM,0,0, , ,.2,20,1,S,1,S,OLD DOCK,04/26/1996,1345,34.15,-78.6,34.15,-78.6,"","Woman on tractor sighted tornado.",65
5580836,JONES CO.,POLLOCKSVILLE,04/26/1996,1350,Tornado, ,F0,0,0,0,0,NC,EST, ,2054457,C,103,MHX,0,0, , ,.2,25,2,S,2,S,POLLOCKSVILLE,04/26/1996,1350,34.97,-77.23,34.97,-77.23,"","Brief touchdown of a tornado/landspout near Pollocksville.",66
5554555,ROCKINGHAM CO.,MONROETON,05/06/1996,1945,Tornado, ,F1,0,0,10000,0,NC,EST, ,2036141,C,157,RNK,0,0, , ,.1,20, , , , ,MONROETON,05/06/1996,1946,36.28,-79.73,36.28,-79.73,"","A thunderstorm during the evening hours on the 6th produced a small tornado in Monroeton. The tornado destroyed two barns and an outbuilding, downed trees and snapped off power poles. The tornado was on the ground for one-tenth of a mile, was 20 yards wide and was rated F-1.",67
5553498,BLADEN CO.,BLADENBORO,05/11/1996,1840,Tornado, ,F0,0,0,0,0,NC,EST, ,2035220,C,17,ILM,0,0, , ,.1,10,3,SW,3,SW,BLADENBORO,05/11/1996,1840,34.5,-78.83,34.5,-78.83,"","Brief touchdown sighted by Sheriff, and report also relayed by radio station. Thunderstorm dropped 0.50 inch hail, downed power lines.",68
5550729,IREDELL CO.,MOORESVILLE,05/29/1996,1640,Tornado, ,F1,0,0,250000,0,NC,EST, ,2036611,C,97,GSP,0,0, , ,3,150, , , , ,MOORESVILLE,05/29/1996,1650,35.58,-80.82,35.58,-80.82,"","",69
5550730,ROWAN CO.,CHINA GROVE,05/29/1996,1650,Tornado, ,F1,0,0,200000,0,NC,EST, ,2036611,C,159,GSP,0,0, , ,2,150,4,WNW,4,WNW,CHINA GROVE,05/29/1996,1700,35.58,-80.67,35.58,-80.67,"","",70
5550731,ROWAN CO.,SALISBURY,05/29/1996,1705,Tornado, ,F1,0,0,150000,0,NC,EST, ,2036612,C,159,GSP,0,0, , ,5,150,1,SE,6,E,SALISBURY,05/29/1996,1715,35.65,-80.48,35.67,-80.40,"","",71
